"","canada","france","germany","japan","italy","united_kingdom","united_states"
"1995",0.0414025515316542,0,0.0146046416179899,0.0438295542765404,0.0287908484692371,0.0477804337475099,0.0655283391273817
"1996",0.0601078070231947,0.0124444004317955,0.0282684828942076,0.118662600619095,0.0562336836632335,0.0638495941157087,0.0884706522374523
"1997",0.0740443493269594,0.0483489870816348,0.0494445921178416,0.17427436169965,0.114800879346243,0.0806565769260853,0.113108622932314
"1998",0.0971768737781033,0.105761156873669,0.0927076118076434,0.218440930791142,0.211523948860995,0.14479367170169,0.143062064621223
"1999",0.128415856524207,0.214037681975176,0.165904469016699,0.264862994677208,0.320021099282305,0.275194318235364,0.178926626493298
"2000",0.164176515085015,0.293497189247715,0.355894259518249,0.313123598688045,0.451503679778525,0.446662155386842,0.228726077661486
"2001",0.201380170726256,0.375176873232212,0.416434386153843,0.351944764582546,0.548873544439719,0.475012298302259,0.268012799224856
"2002",0.223827565460857,0.389037046295111,0.439009281216625,0.382204791362961,0.578123649335982,0.50436198308599,0.294315257154663
"2003",0.249642997366044,0.418357911252518,0.481990672687885,0.408706440494657,0.602087145612738,0.555060536960948,0.332225615208845
"2004",0.280882736045911,0.444431549862923,0.531704532585679,0.431710465827874,0.662481181097855,0.608782545856596,0.380897246816469
"2005",0.316467807606832,0.47749264624752,0.592858442885864,0.455679462383405,0.752420352074128,0.664432437388266,0.417353578742233
"2006",0.345949999038321,0.510689095574486,0.64276503590327,0.471585228821486,0.844174215804792,0.705799943202132,0.467692817787474
"2007",0.370640721339054,0.544958360487176,0.725672600861671,0.507846908771723,0.94096510380556,0.736584595636458,0.504070970517403
"2008",0.399963013879778,0.568155535050333,0.79920888513848,0.522520195841898,0.94386676920621,0.739357359304323,0.523862538832929
"2009",0.426785287015672,0.564509617965548,0.796835952888017,0.551127554357708,0.937635467682761,0.746476114194764,0.54538933607571
"2010",0.458442627148242,0.560090574763633,0.669250432052949,0.585167934597933,0.972375982915351,0.741360677494613,0.562401170625457
"2011",0.471438750051117,0.577049529812938,0.68832655520263,0.631434947091121,0.9929081760699,0.738948422193343,0.582277467251039
"2012",0.481859817298366,0.597891837874174,0.698885762769134,0.672525611454716,1,0.744374155989028,0.592396278891044
"2013",0.487926638468866,0.605142219707655,0.755871932265125,0.706018603556497,0.991776455943602,0.74233381022743,0.599450690129105
"2014",0.4902649092913,0.62269698258033,0.749396711365767,0.755432779046498,0.915868585214598,0.735220856514763,0.682913503400101
"2015",0.502118678012308,0.632307021245307,0.722034288974122,0.769732154311583,0.890344930621303,0.737743387300912,0.730320743788866
"2016",0.514013354002364,0.638762817414779,0.772441202491218,0.801867523988534,0.871211331139155,0.729768649730014,0.751879928472964
"2017",0.52499948801654,0.650944348556402,0.815110714398116,0.832628549978324,0.849592252808986,0.726550011349661,0.754693272894475
"2018",0.545601622007216,0.662927340714712,0.79392622394398,0.86941825113022,0.844801230340803,0.725451755615689,0.791988085750343
"2019",0.559872867276929,0.677001710880113,0.787883365417668,0.904507942283258,0.806048972941445,0.735029143990077,0.826007116281821
"2020",NA,NA,NA,NA,NA,NA,NA
"2021",NA,NA,NA,NA,NA,NA,NA
"2022",NA,NA,NA,NA,NA,NA,NA
