"","canada","france","germany","japan","italy","united_kingdom","united_states"
"1995",NA,NA,NA,NA,NA,NA,NA
"1996",NA,NA,NA,NA,NA,NA,NA
"1997",NA,NA,NA,NA,NA,NA,NA
"1998",NA,NA,NA,NA,NA,NA,NA
"1999",NA,NA,NA,NA,NA,NA,NA
"2000",0.285714285714286,0.857142857142857,0.357142857142857,0,0.142857142857143,0.428571428571429,0.642857142857143
"2001",0.285714285714286,0.857142857142857,0.571428571428571,0.714285714285714,0.571428571428571,0.428571428571429,0.642857142857143
"2002",0.214285714285714,0.857142857142857,0.571428571428571,0.785714285714286,0.571428571428571,0.428571428571429,0.642857142857143
"2003",0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.785714285714286,0.428571428571429,0.785714285714286
"2004",0.428571428571429,0.928571428571429,0.785714285714286,1,0.642857142857143,0.5,0.785714285714286
"2005",0.571428571428571,0.928571428571429,0.785714285714286,0.928571428571429,0.714285714285714,0.428571428571429,0.785714285714286
"2006",0.714285714285714,1,0.785714285714286,0.928571428571429,0.785714285714286,0.5,0.785714285714286
"2007",0.642857142857143,1,0.785714285714286,0.928571428571429,0.857142857142857,0.5,0.785714285714286
"2008",0.5,1,0.785714285714286,0.928571428571429,0.785714285714286,0.5,0.785714285714286
"2009",0.428571428571429,0.928571428571429,0.785714285714286,0.857142857142857,0.785714285714286,0.571428571428571,0.714285714285714
"2010",0.285714285714286,1,0.785714285714286,0.857142857142857,0.785714285714286,0.642857142857143,0.714285714285714
"2011",0.142857142857143,1,0.714285714285714,0.857142857142857,0.785714285714286,0.714285714285714,0.785714285714286
"2012",0.428571428571429,1,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.642857142857143
"2013",0.428571428571429,1,0.571428571428571,0.785714285714286,0.785714285714286,0.714285714285714,0.642857142857143
"2014",0.428571428571429,0.928571428571429,0.571428571428571,0.785714285714286,0.714285714285714,0.714285714285714,0.714285714285714
"2015",0.428571428571429,0.857142857142857,0.571428571428571,0.785714285714286,0.571428571428571,0.714285714285714,0.714285714285714
"2016",0.428571428571429,0.785714285714286,0.571428571428571,1,0.642857142857143,0.642857142857143,0.714285714285714
"2017",0.428571428571429,0.785714285714286,0.571428571428571,1,0.714285714285714,0.642857142857143,0.642857142857143
"2018",0.428571428571429,0.785714285714286,0.571428571428571,0.928571428571429,0.714285714285714,0.642857142857143,0.642857142857143
"2019",0.428571428571429,0.785714285714286,0.571428571428571,0.928571428571429,0.785714285714286,0.571428571428571,0.642857142857143
"2020",0.428571428571429,NA,0.571428571428571,0.785714285714286,0.642857142857143,0.571428571428571,0.571428571428571
"2021",NA,NA,NA,NA,NA,NA,NA
"2022",NA,NA,NA,NA,NA,NA,NA
